Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
NAS,31490.0,197017.4534463571,0.020813324533557765,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31500.0,152692612.8087119,16.53211899608813,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31510.0,180184.93206458326,0.019035102735902167,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31520.0,69387.37756601453,0.007330223706333613,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31525.0,1402750.5842989502,0.16102305728838928,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31540.0,126392.3183051765,0.013352341599271714,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31550.0,2489462.991453405,0.263066314238848,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31560.0,86857.72589727821,0.009175826840331556,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31575.0,977356.0498272986,0.1032611900541614,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31600.0,23012787.39528875,2.5786160824443547,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31610.0,116250.25225682069,0.012280913112035267,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31625.0,1699762.7384357653,0.1796247259876379,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31640.0,40880.767043895525,0.004318727385728999,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31650.0,5444692.769311007,0.5754096325889365,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31670.0,90431.39946155324,0.009553356984839815,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
NAS,31675.0,942166.2477069851,0.09955094334841694,0.0,0.0,0.0,0.0,0.0,0.0,31127.04129267234,30406.45870732766,31487.332585344684,30046.167414655316,DEC26,SEP26,2026-09-25,2026-12-18,30766.75,30793.940034634394,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;JUN29=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY,OCT26=30756.75;SEP26=30766.75;NOV26=31843.125;DEC29=29950.15;DEC26=20089;MAR27=27605.125;JUN27=24445.125;DEC27=21056.75;SEP27=36064.25,DEC26=GLOBAL_REFERENCE_OUTLIER_PUT_CALL_PARITY;JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_NO_OBSERVATION;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JUN29=GLOBAL_REFERENCE_NO_OBSERVATION;DEC30=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-10-02,5,139,0.0,NONE,5131,4631,0,0,494,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-09-24
